Origin Airport,Airline Name,Departure Hour,Day of Week,Year,Month,On-Time,Number of Flights,Flights Delayed,Flights Cancelled,Avg Delay (min)
DCA,AirTran Airways Corporation,11:00 AM,Wednesday,2010,November,3,4,1,0,19
DCA,AirTran Airways Corporation,11:00 AM,Wednesday,2010,August,3,4,1,0,27
DCA,AirTran Airways Corporation,11:00 AM,Wednesday,2010,July,3,4,1,0,21
DCA,AirTran Airways Corporation,11:00 AM,Tuesday,2010,December,3,4,1,0,26
DCA,AirTran Airways Corporation,11:00 AM,Monday,2010,July,3,4,1,0,18
DCA,AirTran Airways Corporation,11:00 AM,Monday,2010,June,3,4,1,0,10
DCA,AirTran Airways Corporation,11:00 AM,Sunday,2010,November,3,4,1,0,86
DCA,AirTran Airways Corporation,11:00 AM,Sunday,2010,July,3,4,1,0,54
DCA,AirTran Airways Corporation,11:00 AM,Sunday,2010,June,3,4,1,0,11
DCA,AirTran Airways Corporation,10:00 AM,Friday,2010,November,3,4,1,0,167
DCA,AirTran Airways Corporation,10:00 AM,Friday,2010,March,3,4,1,0,53
DCA,AirTran Airways Corporation,10:00 AM,Thursday,2010,March,3,4,1,0,58
DCA,AirTran Airways Corporation,10:00 AM,Wednesday,2010,August,3,4,1,0,9
DCA,AirTran Airways Corporation,10:00 AM,Wednesday,2010,July,3,4,1,0,11
DCA,AirTran Airways Corporation,10:00 AM,Wednesday,2010,January,3,4,1,0,19
DCA,AirTran Airways Corporation,10:00 AM,Tuesday,2010,July,3,4,1,0,38
DCA,AirTran Airways Corporation,10:00 AM,Sunday,2010,July,3,4,1,0,51
DCA,AirTran Airways Corporation,8:00 AM,Friday,2010,November,3,4,1,0,120
DCA,AirTran Airways Corporation,8:00 AM,Friday,2010,March,3,4,1,0,10
DCA,AirTran Airways Corporation,8:00 AM,Thursday,2010,October,3,4,1,0,160
DCA,AirTran Airways Corporation,8:00 AM,Thursday,2010,August,3,4,1,0,105
DCA,AirTran Airways Corporation,8:00 AM,Wednesday,2010,July,3,4,1,0,51
DCA,AirTran Airways Corporation,8:00 AM,Tuesday,2010,January,3,4,1,0,23
DCA,AirTran Airways Corporation,8:00 AM,Monday,2010,September,3,4,1,0,20
BWI,US Airways Inc.,1:00 PM,Saturday,2010,March,3,4,1,0,25
BWI,US Airways Inc.,1:00 PM,Friday,2010,November,3,4,1,0,16
BWI,US Airways Inc.,1:00 PM,Friday,2010,February,3,4,1,0,23
BWI,US Airways Inc.,1:00 PM,Thursday,2010,August,3,4,1,0,16
BWI,US Airways Inc.,1:00 PM,Thursday,2010,January,3,4,1,0,10
BWI,US Airways Inc.,1:00 PM,Tuesday,2010,September,3,4,1,0,27
BWI,US Airways Inc.,1:00 PM,Monday,2010,October,3,4,1,0,21
BWI,US Airways Inc.,1:00 PM,Monday,2010,September,3,4,1,0,55
BWI,US Airways Inc.,12:00 PM,Friday,2010,September,3,4,1,0,37
BWI,US Airways Inc.,12:00 PM,Thursday,2010,October,3,4,1,0,29
BWI,US Airways Inc.,12:00 PM,Thursday,2010,May,3,4,1,0,27
BWI,US Airways Inc.,12:00 PM,Thursday,2010,February,3,4,1,0,11
BWI,US Airways Inc.,12:00 PM,Wednesday,2010,May,3,4,1,0,24
BWI,US Airways Inc.,12:00 PM,Tuesday,2010,December,3,4,1,0,14
BWI,US Airways Inc.,12:00 PM,Tuesday,2010,September,3,4,1,0,48
BWI,US Airways Inc.,12:00 PM,Tuesday,2010,July,3,4,1,0,19
BWI,US Airways Inc.,12:00 PM,Monday,2010,May,3,4,1,0,23
BWI,US Airways Inc.,12:00 PM,Monday,2010,January,3,4,1,0,38
BWI,US Airways Inc.,12:00 PM,Sunday,2010,July,3,4,1,0,10
BWI,US Airways Inc.,12:00 PM,Sunday,2010,June,3,4,1,0,14
BWI,US Airways Inc.,10:00 AM,Thursday,2010,October,3,4,1,0,9
BWI,US Airways Inc.,10:00 AM,Thursday,2010,May,3,4,1,0,15
BWI,US Airways Inc.,10:00 AM,Wednesday,2010,May,3,4,1,0,14
BWI,US Airways Inc.,10:00 AM,Tuesday,2010,April,3,4,1,0,25
BWI,US Airways Inc.,10:00 AM,Monday,2010,December,3,4,1,0,21
BWI,US Airways Inc.,10:00 AM,Monday,2010,September,3,4,1,0,10
BWI,US Airways Inc.,10:00 AM,Monday,2010,January,3,4,1,0,17
BWI,US Airways Inc.,8:00 AM,Wednesday,2010,May,3,4,1,0,28
BWI,US Airways Inc.,8:00 AM,Wednesday,2010,April,3,4,1,0,18
BWI,US Airways Inc.,8:00 AM,Wednesday,2010,January,3,4,1,0,21
BWI,US Airways Inc.,8:00 AM,Tuesday,2010,October,3,4,1,0,13
BWI,US Airways Inc.,8:00 AM,Tuesday,2010,September,3,4,1,0,39
BWI,US Airways Inc.,8:00 AM,Monday,2010,September,3,4,1,0,12
BWI,US Airways Inc.,12:00 AM,Friday,2010,May,3,4,1,0,20
BWI,US Airways Inc.,12:00 AM,Thursday,2010,August,3,4,1,0,10
BWI,US Airways Inc.,12:00 AM,Monday,2010,December,3,4,1,0,160
BWI,United Air Lines Inc.,12:00 PM,Saturday,2010,June,3,4,1,0,73
BWI,United Air Lines Inc.,12:00 PM,Friday,2010,August,3,4,1,0,176
BWI,United Air Lines Inc.,12:00 PM,Thursday,2010,August,3,4,1,0,11
BWI,United Air Lines Inc.,12:00 PM,Thursday,2010,February,3,4,1,0,19
BWI,United Air Lines Inc.,12:00 PM,Wednesday,2010,October,3,4,1,0,39
BWI,United Air Lines Inc.,12:00 PM,Wednesday,2010,May,3,4,1,0,10
BWI,United Air Lines Inc.,12:00 PM,Tuesday,2010,May,3,4,1,0,23
BWI,United Air Lines Inc.,12:00 PM,Tuesday,2010,April,3,4,1,0,110
BWI,United Air Lines Inc.,12:00 PM,Monday,2010,February,3,4,1,0,25
BWI,United Air Lines Inc.,12:00 PM,Monday,2010,January,3,4,1,0,26
BWI,United Air Lines Inc.,12:00 PM,Sunday,2010,March,3,4,1,0,272
BWI,United Air Lines Inc.,11:00 AM,Wednesday,2010,December,3,4,1,0,268
BWI,United Air Lines Inc.,10:00 AM,Saturday,2010,July,3,4,1,0,173
BWI,United Air Lines Inc.,10:00 AM,Saturday,2010,January,3,4,1,0,14
BWI,United Air Lines Inc.,10:00 AM,Friday,2010,September,3,4,1,0,37
BWI,United Air Lines Inc.,9:00 AM,Tuesday,2010,October,3,4,1,0,41
BWI,United Air Lines Inc.,9:00 AM,Sunday,2010,July,3,4,1,0,11
BWI,United Air Lines Inc.,9:00 AM,Sunday,2010,April,3,4,1,0,212
BWI,United Air Lines Inc.,8:00 AM,Saturday,2010,November,3,4,1,0,14
BWI,United Air Lines Inc.,8:00 AM,Saturday,2010,April,3,4,1,0,19
BWI,United Air Lines Inc.,8:00 AM,Friday,2010,September,3,4,1,0,59
BWI,United Air Lines Inc.,8:00 AM,Monday,2010,July,3,4,1,0,17
BWI,United Air Lines Inc.,7:00 AM,Monday,2010,July,3,4,1,0,13
BWI,United Air Lines Inc.,7:00 AM,Sunday,2010,June,3,4,1,0,12
BWI,United Air Lines Inc.,7:00 AM,Sunday,2010,April,3,4,1,0,25
BWI,Expressjet Airlines Inc.,1:00 PM,Saturday,2010,February,3,4,1,0,64
BWI,Expressjet Airlines Inc.,12:00 PM,Friday,2010,June,3,4,1,0,25
BWI,Expressjet Airlines Inc.,12:00 PM,Thursday,2010,April,3,4,1,0,40
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2010,July,3,4,1,0,270
BWI,Expressjet Airlines Inc.,12:00 PM,Monday,2010,July,3,4,1,0,33
BWI,Expressjet Airlines Inc.,12:00 PM,Monday,2010,February,3,4,1,0,35
BWI,Expressjet Airlines Inc.,12:00 PM,Sunday,2010,July,3,4,1,0,51
BWI,Expressjet Airlines Inc.,10:00 AM,Saturday,2010,March,3,4,1,0,19
BWI,Expressjet Airlines Inc.,10:00 AM,Thursday,2010,November,3,4,1,0,9
BWI,Expressjet Airlines Inc.,10:00 AM,Wednesday,2010,December,3,4,1,0,347
BWI,Expressjet Airlines Inc.,10:00 AM,Wednesday,2010,January,3,4,1,0,11
BWI,Expressjet Airlines Inc.,9:00 AM,Monday,2010,July,3,4,1,0,181
BWI,Expressjet Airlines Inc.,9:00 AM,Monday,2010,June,3,4,1,0,20
BWI,Expressjet Airlines Inc.,9:00 AM,Monday,2010,March,3,4,1,0,82
BWI,Expressjet Airlines Inc.,9:00 AM,Sunday,2010,March,3,4,1,0,72
BWI,Expressjet Airlines Inc.,6:00 AM,Saturday,2010,November,3,4,1,0,88
BWI,Expressjet Airlines Inc.,6:00 AM,Friday,2010,September,3,4,1,0,28
BWI,Expressjet Airlines Inc.,6:00 AM,Friday,2010,June,3,4,1,0,296
BWI,Delta Air Lines Inc.,1:00 PM,Saturday,2010,December,3,4,1,0,46
BWI,Delta Air Lines Inc.,1:00 PM,Saturday,2010,April,3,4,1,0,173
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2010,September,3,4,1,0,92
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2010,March,3,4,1,0,229
BWI,Delta Air Lines Inc.,1:00 PM,Thursday,2010,November,3,4,1,0,17
BWI,Delta Air Lines Inc.,1:00 PM,Thursday,2010,October,3,4,1,0,423
BWI,Delta Air Lines Inc.,1:00 PM,Thursday,2010,May,3,4,1,0,11
BWI,Delta Air Lines Inc.,1:00 PM,Wednesday,2010,October,3,4,1,0,403
BWI,Delta Air Lines Inc.,1:00 PM,Wednesday,2010,August,3,4,1,0,10
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2010,December,3,4,1,0,23
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2010,February,3,4,1,0,20
BWI,Delta Air Lines Inc.,1:00 PM,Monday,2010,December,3,4,1,0,64
BWI,Delta Air Lines Inc.,1:00 PM,Monday,2010,October,3,4,1,0,126
BWI,Delta Air Lines Inc.,1:00 PM,Sunday,2010,September,3,4,1,0,151
BWI,Delta Air Lines Inc.,11:00 AM,Friday,2010,March,3,4,1,0,42
BWI,Delta Air Lines Inc.,11:00 AM,Friday,2010,February,3,4,1,0,28
BWI,Delta Air Lines Inc.,11:00 AM,Thursday,2010,January,3,4,1,0,227
BWI,Delta Air Lines Inc.,11:00 AM,Wednesday,2010,October,3,4,1,0,35
BWI,Delta Air Lines Inc.,11:00 AM,Tuesday,2010,December,3,4,1,0,49
BWI,Delta Air Lines Inc.,11:00 AM,Tuesday,2010,October,3,4,1,0,31
BWI,Delta Air Lines Inc.,11:00 AM,Tuesday,2010,February,3,4,1,0,9
BWI,Delta Air Lines Inc.,11:00 AM,Monday,2010,February,3,4,1,0,21
BWI,Delta Air Lines Inc.,11:00 AM,Monday,2010,January,3,4,1,0,22
BWI,Delta Air Lines Inc.,11:00 AM,Sunday,2010,November,3,4,1,0,329
BWI,Delta Air Lines Inc.,10:00 AM,Wednesday,2010,October,3,4,1,0,17
BWI,Delta Air Lines Inc.,10:00 AM,Wednesday,2010,September,3,4,1,0,12
BWI,Delta Air Lines Inc.,10:00 AM,Sunday,2010,September,3,4,1,0,86
BWI,Delta Air Lines Inc.,9:00 AM,Saturday,2010,September,3,4,1,0,512
BWI,Delta Air Lines Inc.,9:00 AM,Monday,2010,October,3,4,1,0,9
BWI,Delta Air Lines Inc.,9:00 AM,Sunday,2010,March,3,4,1,0,26
BWI,Delta Air Lines Inc.,8:00 AM,Friday,2010,May,3,4,1,0,39
BWI,Delta Air Lines Inc.,8:00 AM,Wednesday,2010,May,3,4,1,0,94
BWI,Delta Air Lines Inc.,6:00 AM,Sunday,2010,March,3,4,1,0,31
BWI,Comair Inc.,1:00 PM,Wednesday,2010,July,3,4,1,0,20
BWI,Comair Inc.,1:00 PM,Tuesday,2010,July,3,4,1,0,50
BWI,Comair Inc.,1:00 PM,Monday,2010,August,3,4,1,0,27
BWI,Comair Inc.,12:00 PM,Saturday,2010,September,3,4,1,0,54
BWI,Comair Inc.,12:00 PM,Friday,2010,March,3,4,1,0,13
BWI,Comair Inc.,12:00 PM,Thursday,2010,March,3,4,1,0,40
BWI,Comair Inc.,12:00 PM,Wednesday,2010,October,3,4,1,0,82
BWI,Comair Inc.,12:00 PM,Tuesday,2010,January,3,4,1,0,10
BWI,Comair Inc.,12:00 PM,Monday,2010,October,3,4,1,0,41
BWI,Comair Inc.,11:00 AM,Friday,2010,November,3,4,1,0,67
BWI,Comair Inc.,11:00 AM,Monday,2010,October,3,4,1,0,12
BWI,Comair Inc.,11:00 AM,Monday,2010,September,3,4,1,0,25
BWI,Comair Inc.,11:00 AM,Sunday,2010,November,3,4,1,0,9
BWI,Comair Inc.,10:00 AM,Tuesday,2010,June,3,4,1,0,38
BWI,Comair Inc.,10:00 AM,Monday,2010,July,3,4,1,0,125
BWI,Comair Inc.,10:00 AM,Monday,2010,June,3,4,1,0,68
BWI,American Eagle Airlines Inc.,1:00 PM,Saturday,2010,June,3,4,1,0,66
BWI,American Eagle Airlines Inc.,1:00 PM,Thursday,2010,August,3,4,1,0,21
BWI,American Eagle Airlines Inc.,1:00 PM,Thursday,2010,June,3,4,1,0,57
BWI,American Eagle Airlines Inc.,1:00 PM,Tuesday,2010,May,3,4,1,0,86
BWI,American Eagle Airlines Inc.,1:00 PM,Monday,2010,February,3,4,1,0,36
BWI,American Eagle Airlines Inc.,1:00 PM,Sunday,2010,September,3,4,1,0,35
BWI,American Eagle Airlines Inc.,11:00 AM,Friday,2010,January,3,4,1,0,137
BWI,American Eagle Airlines Inc.,11:00 AM,Wednesday,2010,January,3,4,1,0,13
BWI,American Eagle Airlines Inc.,9:00 AM,Saturday,2010,August,3,4,1,0,10
BWI,American Eagle Airlines Inc.,9:00 AM,Friday,2010,September,3,4,1,0,17
BWI,American Eagle Airlines Inc.,9:00 AM,Friday,2010,August,3,4,1,0,62
BWI,American Eagle Airlines Inc.,9:00 AM,Thursday,2010,October,3,4,1,0,16
BWI,American Eagle Airlines Inc.,9:00 AM,Wednesday,2010,May,3,4,1,0,50
BWI,American Eagle Airlines Inc.,9:00 AM,Tuesday,2010,October,3,4,1,0,67
BWI,American Eagle Airlines Inc.,9:00 AM,Tuesday,2010,May,3,4,1,0,51
BWI,American Eagle Airlines Inc.,9:00 AM,Tuesday,2010,April,3,4,1,0,131
BWI,American Eagle Airlines Inc.,9:00 AM,Monday,2010,October,3,4,1,0,14
BWI,American Eagle Airlines Inc.,9:00 AM,Monday,2010,April,3,4,1,0,20
BWI,American Eagle Airlines Inc.,9:00 AM,Sunday,2010,September,3,4,1,0,25
BWI,American Eagle Airlines Inc.,6:00 AM,Saturday,2010,August,3,4,1,0,383
BWI,American Eagle Airlines Inc.,6:00 AM,Friday,2010,November,3,4,1,0,9
BWI,American Eagle Airlines Inc.,6:00 AM,Wednesday,2010,November,3,4,1,0,25
BWI,American Eagle Airlines Inc.,6:00 AM,Wednesday,2010,October,3,4,1,0,33
BWI,American Eagle Airlines Inc.,6:00 AM,Wednesday,2010,May,3,4,1,0,10
BWI,American Eagle Airlines Inc.,6:00 AM,Wednesday,2010,January,3,4,1,0,16
BWI,American Eagle Airlines Inc.,6:00 AM,Tuesday,2010,April,3,4,1,0,11
BWI,American Eagle Airlines Inc.,6:00 AM,Tuesday,2010,February,3,4,1,0,19
BWI,American Eagle Airlines Inc.,6:00 AM,Monday,2010,June,3,4,1,0,11
BWI,American Eagle Airlines Inc.,6:00 AM,Monday,2010,January,3,4,1,0,89
BWI,American Airlines Inc.,1:00 PM,Saturday,2010,September,3,4,1,0,9
BWI,American Airlines Inc.,1:00 PM,Thursday,2010,October,3,4,1,0,27
BWI,American Airlines Inc.,1:00 PM,Wednesday,2010,October,3,4,1,0,53
BWI,American Airlines Inc.,1:00 PM,Wednesday,2010,April,3,4,1,0,17
BWI,American Airlines Inc.,1:00 PM,Tuesday,2010,May,3,4,1,0,26
BWI,American Airlines Inc.,1:00 PM,Monday,2010,October,3,4,1,0,281
BWI,American Airlines Inc.,1:00 PM,Sunday,2010,September,3,4,1,0,83
BWI,American Airlines Inc.,1:00 PM,Sunday,2010,April,3,4,1,0,13
BWI,American Airlines Inc.,12:00 PM,Saturday,2010,December,3,4,1,0,10
BWI,American Airlines Inc.,12:00 PM,Friday,2010,August,3,4,1,0,80
BWI,American Airlines Inc.,12:00 PM,Friday,2010,February,3,4,1,0,20
BWI,American Airlines Inc.,12:00 PM,Thursday,2010,August,3,4,1,0,18
BWI,American Airlines Inc.,12:00 PM,Wednesday,2010,June,3,4,1,0,26
BWI,American Airlines Inc.,12:00 PM,Monday,2010,August,3,4,1,0,17
BWI,American Airlines Inc.,12:00 PM,Monday,2010,July,3,4,1,0,30
BWI,American Airlines Inc.,12:00 PM,Sunday,2010,December,3,4,1,0,54
BWI,American Airlines Inc.,12:00 PM,Sunday,2010,March,3,4,1,0,61
BWI,American Airlines Inc.,10:00 AM,Saturday,2010,December,3,4,1,0,124
BWI,American Airlines Inc.,10:00 AM,Saturday,2010,March,3,4,1,0,23
BWI,American Airlines Inc.,10:00 AM,Friday,2010,November,3,4,1,0,27
BWI,American Airlines Inc.,10:00 AM,Thursday,2010,June,3,4,1,0,10
BWI,American Airlines Inc.,10:00 AM,Tuesday,2010,February,3,4,1,0,10
BWI,American Airlines Inc.,10:00 AM,Sunday,2010,September,3,4,1,0,16
BWI,American Airlines Inc.,10:00 AM,Sunday,2010,April,3,4,1,0,210
BWI,American Airlines Inc.,10:00 AM,Sunday,2010,March,3,4,1,0,11
BWI,American Airlines Inc.,9:00 AM,Friday,2010,March,3,4,1,0,521
BWI,American Airlines Inc.,9:00 AM,Thursday,2010,November,3,4,1,0,18
BWI,American Airlines Inc.,9:00 AM,Thursday,2010,June,3,4,1,0,24
BWI,American Airlines Inc.,9:00 AM,Thursday,2010,March,3,4,1,0,20
BWI,American Airlines Inc.,9:00 AM,Wednesday,2010,June,3,4,1,0,18
BWI,American Airlines Inc.,9:00 AM,Tuesday,2010,October,3,4,1,0,18
BWI,American Airlines Inc.,9:00 AM,Monday,2010,July,3,4,1,0,20
BWI,American Airlines Inc.,9:00 AM,Sunday,2010,November,3,4,1,0,20
BWI,American Airlines Inc.,9:00 AM,Sunday,2010,September,3,4,1,0,25
BWI,American Airlines Inc.,8:00 AM,Saturday,2010,November,3,4,1,0,58
BWI,American Airlines Inc.,8:00 AM,Saturday,2010,September,3,4,1,0,13
BWI,American Airlines Inc.,8:00 AM,Saturday,2010,March,3,4,1,0,17
BWI,American Airlines Inc.,8:00 AM,Thursday,2010,November,3,4,1,0,18
BWI,American Airlines Inc.,8:00 AM,Thursday,2010,March,3,4,1,0,28
BWI,American Airlines Inc.,8:00 AM,Thursday,2010,January,3,4,1,0,40
BWI,American Airlines Inc.,8:00 AM,Wednesday,2010,August,3,4,1,0,12
BWI,American Airlines Inc.,8:00 AM,Wednesday,2010,January,3,4,1,0,276
BWI,American Airlines Inc.,8:00 AM,Tuesday,2010,October,3,4,1,0,13
BWI,American Airlines Inc.,8:00 AM,Monday,2010,September,3,4,1,0,192
BWI,American Airlines Inc.,8:00 AM,Monday,2010,July,3,4,1,0,21
BWI,American Airlines Inc.,7:00 AM,Saturday,2010,September,3,4,1,0,13
BWI,American Airlines Inc.,7:00 AM,Friday,2010,August,3,4,1,0,15
BWI,American Airlines Inc.,7:00 AM,Thursday,2010,May,3,4,1,0,28
BWI,American Airlines Inc.,7:00 AM,Thursday,2010,January,3,4,1,0,25
BWI,American Airlines Inc.,7:00 AM,Wednesday,2010,January,3,4,1,0,32
BWI,American Airlines Inc.,6:00 AM,Saturday,2010,November,3,4,1,0,45
BWI,American Airlines Inc.,6:00 AM,Saturday,2010,September,3,4,1,0,27
BWI,American Airlines Inc.,6:00 AM,Saturday,2010,April,3,4,1,0,39
BWI,American Airlines Inc.,6:00 AM,Friday,2010,November,3,4,1,0,33
BWI,American Airlines Inc.,6:00 AM,Thursday,2010,October,3,4,1,0,14
BWI,American Airlines Inc.,6:00 AM,Tuesday,2010,September,3,4,1,0,19
BWI,American Airlines Inc.,6:00 AM,Tuesday,2010,January,3,4,1,0,11
BWI,American Airlines Inc.,6:00 AM,Sunday,2010,November,3,4,1,0,77
BWI,AirTran Airways Corporation,1:00 PM,Saturday,2010,June,3,4,1,0,13
BWI,AirTran Airways Corporation,1:00 PM,Saturday,2010,January,3,4,1,0,45
BWI,AirTran Airways Corporation,1:00 PM,Friday,2010,March,3,4,1,0,185
BWI,AirTran Airways Corporation,1:00 PM,Thursday,2010,February,3,4,1,0,49
BWI,AirTran Airways Corporation,1:00 PM,Wednesday,2010,October,3,4,1,0,18
BWI,AirTran Airways Corporation,11:00 AM,Thursday,2010,January,3,4,1,0,14
BWI,AirTran Airways Corporation,11:00 AM,Tuesday,2010,May,3,4,1,0,48
BWI,AirTran Airways Corporation,11:00 AM,Tuesday,2010,April,3,4,1,0,10
BWI,AirTran Airways Corporation,7:00 AM,Saturday,2010,March,3,4,1,0,14
BWI,AirTran Airways Corporation,12:00 AM,Friday,2010,February,3,4,1,0,10
BWI,AirTran Airways Corporation,12:00 AM,Thursday,2010,March,3,4,1,0,82
IAD,US Airways Inc.,7:00 AM,Saturday,2011,January,3,4,1,0,75
IAD,Southwest Airlines Co.,12:00 PM,Thursday,2011,January,3,4,1,0,31
IAD,Southwest Airlines Co.,12:00 PM,Tuesday,2011,January,3,4,1,0,41
IAD,Southwest Airlines Co.,10:00 AM,Thursday,2011,January,3,4,1,0,114
IAD,Southwest Airlines Co.,9:00 AM,Wednesday,2011,January,3,4,1,0,13
IAD,Southwest Airlines Co.,9:00 AM,Sunday,2011,January,3,4,1,0,37
IAD,Southwest Airlines Co.,7:00 AM,Wednesday,2011,January,3,4,1,0,16
IAD,Southwest Airlines Co.,7:00 AM,Tuesday,2011,January,3,4,1,0,51
IAD,Mesa Airlines Inc.,1:00 PM,Thursday,2011,January,3,4,1,0,25
IAD,Mesa Airlines Inc.,9:00 AM,Thursday,2011,January,3,4,1,0,39
IAD,Delta Air Lines Inc.,6:00 AM,Friday,2011,January,3,4,1,0,11
IAD,American Airlines Inc.,12:00 PM,Wednesday,2011,January,3,4,1,0,29
IAD,American Airlines Inc.,9:00 AM,Thursday,2011,January,3,4,1,0,161
IAD,American Airlines Inc.,7:00 AM,Wednesday,2011,January,3,4,1,0,102
DCA,United Air Lines Inc.,1:00 PM,Monday,2011,January,3,4,1,0,50
DCA,United Air Lines Inc.,9:00 AM,Thursday,2011,January,3,4,1,0,21
DCA,United Air Lines Inc.,8:00 AM,Wednesday,2011,January,3,4,1,0,34
DCA,Expressjet Airlines Inc.,10:00 AM,Thursday,2011,January,3,4,1,0,14
DCA,Expressjet Airlines Inc.,10:00 AM,Wednesday,2011,January,3,4,1,0,16
DCA,Delta Air Lines Inc.,8:00 AM,Friday,2011,January,3,4,1,0,14
DCA,Delta Air Lines Inc.,12:00 AM,Sunday,2011,January,3,4,1,0,10
DCA,American Eagle Airlines Inc.,1:00 PM,Wednesday,2011,January,3,4,1,0,17
DCA,American Eagle Airlines Inc.,9:00 AM,Friday,2011,January,3,4,1,0,15
DCA,American Eagle Airlines Inc.,9:00 AM,Tuesday,2011,January,3,4,1,0,77
DCA,AirTran Airways Corporation,1:00 PM,Friday,2011,January,3,4,1,0,10
DCA,AirTran Airways Corporation,12:00 PM,Wednesday,2011,January,3,4,1,0,73
DCA,AirTran Airways Corporation,11:00 AM,Thursday,2011,January,3,4,1,0,84
BWI,US Airways Inc.,12:00 PM,Thursday,2011,January,3,4,1,0,56
BWI,US Airways Inc.,10:00 AM,Thursday,2011,January,3,4,1,0,10
BWI,US Airways Inc.,8:00 AM,Friday,2011,January,3,4,1,0,32
BWI,US Airways Inc.,7:00 AM,Friday,2011,January,3,4,1,0,152
BWI,US Airways Inc.,12:00 AM,Thursday,2011,January,3,4,1,0,76
BWI,US Airways Inc.,12:00 AM,Tuesday,2011,January,3,4,1,0,136
BWI,United Air Lines Inc.,9:00 AM,Thursday,2011,January,3,4,1,0,216
BWI,United Air Lines Inc.,8:00 AM,Wednesday,2011,January,3,4,1,0,33
BWI,United Air Lines Inc.,8:00 AM,Monday,2011,January,3,4,1,0,9
BWI,United Air Lines Inc.,8:00 AM,Sunday,2011,January,3,4,1,0,20
BWI,Expressjet Airlines Inc.,6:00 AM,Thursday,2011,January,3,4,1,0,432
BWI,Delta Air Lines Inc.,11:00 AM,Friday,2011,January,3,4,1,0,11
BWI,Delta Air Lines Inc.,9:00 AM,Friday,2011,January,3,4,1,0,385
BWI,Delta Air Lines Inc.,9:00 AM,Thursday,2011,January,3,4,1,0,28
BWI,American Eagle Airlines Inc.,11:00 AM,Thursday,2011,January,3,4,1,0,38
BWI,American Airlines Inc.,12:00 PM,Friday,2011,January,3,4,1,0,14
BWI,American Airlines Inc.,9:00 AM,Tuesday,2011,January,3,4,1,0,48
BWI,AirTran Airways Corporation,1:00 PM,Thursday,2011,January,3,4,1,0,22
BWI,AirTran Airways Corporation,11:00 AM,Wednesday,2011,January,3,4,1,0,20
BWI,AirTran Airways Corporation,11:00 AM,Tuesday,2011,January,3,4,1,0,69
BWI,Delta Air Lines Inc.,1:00 PM,Saturday,2009,March,2,4,2,0,31
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2009,December,2,4,2,0,50
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2009,September,2,4,2,0,22
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2009,April,2,4,2,0,15
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2009,March,2,4,2,0,45
BWI,Delta Air Lines Inc.,1:00 PM,Friday,2009,February,2,4,2,0,44
BWI,Delta Air Lines Inc.,1:00 PM,Wednesday,2009,May,2,4,2,0,50
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2009,November,2,4,2,0,59
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2009,October,2,4,2,0,19
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2009,August,2,4,2,0,58
BWI,Delta Air Lines Inc.,1:00 PM,Tuesday,2009,May,2,4,2,0,10
BWI,Delta Air Lines Inc.,1:00 PM,Sunday,2009,July,2,4,2,0,46
BWI,Delta Air Lines Inc.,1:00 PM,Sunday,2009,May,2,4,2,0,34
BWI,Delta Air Lines Inc.,1:00 PM,Sunday,2009,January,2,4,2,0,13
BWI,Delta Air Lines Inc.,12:00 PM,Saturday,2009,July,2,4,2,0,14
BWI,Delta Air Lines Inc.,12:00 PM,Saturday,2009,April,2,4,2,0,19
BWI,Delta Air Lines Inc.,12:00 PM,Friday,2009,September,2,4,2,0,13
BWI,Delta Air Lines Inc.,12:00 PM,Friday,2009,March,2,4,2,0,33
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2009,August,2,4,2,0,5
BWI,Delta Air Lines Inc.,12:00 PM,Thursday,2009,March,2,4,2,0,36
BWI,Delta Air Lines Inc.,12:00 PM,Wednesday,2009,November,2,4,2,0,9
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2009,November,2,4,2,0,35
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2009,August,2,4,2,0,12
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2009,July,2,4,2,0,4
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2009,April,2,4,2,0,26
BWI,Delta Air Lines Inc.,12:00 PM,Tuesday,2009,January,2,4,2,0,57
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2009,December,2,4,2,0,39
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2009,September,2,4,2,0,19
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2009,May,2,4,2,0,7
BWI,Delta Air Lines Inc.,12:00 PM,Monday,2009,April,2,4,2,0,102
